employee_id,client_id,first_name,last_name,personal_number,bank_account,bank_account_format,cost_centre,contract_type,pay_basis,monthly_salary,hourly_rate,started_on,ended_on,is_active,record_updated_on
E001-00874,CL-001,Marie,Novotná,935318/6180,CZ2603000726282044545796,IBAN,STORE-ROKY-01,HPP,hourly,,205,2016-04-08,,True,2026-01-12
E001-00875,CL-001,Věra,Kučerová,995119/9649,CZ9420100000002975099365,IBAN,STORE-ROKY-01,HPP,hourly,,205,2015-10-02,,True,2025-09-02
E001-00876,CL-001,Klára,Rybová,985814/8861,CZ5208000000000910343804,IBAN,STORE-ROKY-01,HPP,hourly,,265,2025-06-05,,True,2025-09-17
E001-00877,CL-001,Lucie,Kolářová,755219/6520,CZ8820100000008232811134,IBAN,STORE-ROKY-01,HPP,hourly,,230,2018-10-15,,True,2025-09-25
E001-00878,CL-001,Anna,Ježková,755421/1730,CZ1462106597098884977843,IBAN,STORE-ROKY-01,HPP,hourly,,175,2023-05-14,,True,2025-10-04
E001-00879,CL-001,Lenka,Špačková,025121/8025,CZ4203000000002547516734,IBAN,STORE-BRAT-01,HPP,hourly,,280,2021-08-12,,True,2025-12-23
E001-00880,CL-001,Lucie,Horáková,995908/4157,CZ8103000000003331796437,IBAN,STORE-BRAT-01,DPP,hourly,,205,2020-12-03,,True,2026-08-05
E001-00881,CL-001,Jaroslava,Sedláčková,855614/5423,CZ3208000000009732161648,IBAN,STORE-BRAT-01,HPP part-time,hourly,,190,2024-05-08,,True,2025-08-28
E001-00882,CL-001,Václav,Ryšavý,040520/9427,CZ3827000000008944840725,IBAN,STORE-BRAT-01,HPP,hourly,,310,2019-09-11,,True,2026-03-30
E001-00883,CL-001,Tereza,Kadlečková,745403/6373,CZ8001000000006461558184,IBAN,STORE-BRAT-01,HPP,hourly,,225,2019-10-15,,True,2025-12-25
E001-00884,CL-001,Martina,Novotná,066219/3097,CZ7006000000005535579138,IBAN,STORE-BRAT-01,DPP,hourly,,240,2019-07-01,,True,2025-09-16
E001-00885,CL-001,Marie,Straková,836112/4502,CZ7303008592017817744778,IBAN,STORE-BRAT-01,DPČ,hourly,,305,2019-11-02,,True,2025-09-22
E001-00886,CL-001,Renata,Sedláčková,056003/4141,CZ9455000000007129468742,IBAN,STORE-BRAT-01,HPP,hourly,,330,2015-03-09,,True,2026-03-22
E001-00887,CL-001,Zdeněk,Kraus,060320/4096,CZ4230300000009303500488,IBAN,STORE-BRAT-01,HPP part-time,hourly,,160,2022-02-07,,True,2026-07-07
E001-00888,CL-001,Jiří,Král,860927/5324,CZ1830300000005659273097,IBAN,STORE-BRAT-01,HPP,hourly,,255,2015-09-15,,True,2026-08-07
E001-00889,CL-001,Jana,Pokorná,886120/7148,859115-1390542658/0300,legacy_domestic,STORE-BRAT-01,HPP,hourly,,255,2022-12-30,,True,2025-07-15
E001-00890,CL-001,Hana,Doubková,856028/6035,CZ8906000000006366458486,IBAN,STORE-BRAT-01,HPP,hourly,,255,2014-12-29,,True,2026-02-09
E001-00891,CL-001,Marie,Dvořáková,805627/5673,CZ4008007446692379394179,IBAN,STORE-BRAT-01,HPP,hourly,,195,2014-04-05,,True,2026-06-28
E001-00892,CL-001,Alena,Lišková,965325/1821,CZ1706000000008723180706,IBAN,STORE-BRAT-01,HPP,hourly,,195,2012-06-12,,True,2026-05-11
E001-00893,CL-001,Jiří,Procházka,820406/7769,CZ5006005749235779119821,IBAN,STORE-BRAT-01,HPP,hourly,,275,2023-12-24,,True,2026-04-04
E001-00894,CL-001,Josef,Soukup,680908/1646,CZ2501000000004397535459,IBAN,STORE-BRAT-01,DPČ,hourly,,290,2020-03-12,,True,2026-03-31
E001-00895,CL-001,Zuzana,Pokorná,866120/8836,CZ7762100000005852304501,IBAN,STORE-BRAT-01,HPP,hourly,,310,2018-07-01,,True,2026-01-28
E001-00896,CL-001,Helena,Bártová,835227/6139,CZ2708000000006702513499,IBAN,STORE-BRAT-01,DPP,hourly,,315,2011-10-26,,True,2026-07-06
E001-00897,CL-001,František,Kučera,650607/9076,CZ5801003673999729735318,IBAN,STORE-BRAT-01,HPP,hourly,,220,2014-08-31,,True,2026-04-29
E001-00898,CL-001,Alena,Vlčková,895501/3194,CZ6927000000005524820763,IBAN,STORE-BRAT-01,HPP,hourly,,305,2015-08-10,,True,2026-07-12
E001-00899,CL-001,Marie,Dvořáková,886218/5252,CZ9720100000003357323543,IBAN,STORE-BRAT-01,DPČ,hourly,,200,2025-04-07,,True,2026-02-25
E001-00900,CL-001,Jaroslav,Blažek,011116/6610,CZ1330300000008447386188,IBAN,STORE-BRAT-01,HPP,hourly,,180,2020-04-10,,True,2025-11-15
E001-00901,CL-001,Petra,Novotná,965326/2516,CZ9820100000009702670869,IBAN,STORE-BRAT-01,HPP part-time,hourly,,160,2021-11-16,,True,2025-12-22
E001-00902,CL-001,Anna,Vaníčková,685217/5860,CZ7508000000005061835138,IBAN,STORE-BRAT-01,DPP,hourly,,290,2018-07-12,,True,2025-11-21
E001-00903,CL-001,Lenka,Růžičková,825722/3844,CZ6803000000008986068582,IBAN,STORE-BRAT-01,HPP,hourly,,215,2017-11-12,,True,2025-10-27
E001-00904,CL-001,Josef,Procházka,691225/4119,CZ3408006128512437992324,IBAN,STORE-BRAT-01,HPP,hourly,,215,2023-03-28,,True,2026-07-04
E001-00905,CL-001,Jan,Hájek,680418/2520,CZ6506000000008909313433,IBAN,STORE-BRAT-01,DPČ,hourly,,290,2021-01-08,,True,2026-01-10
E001-00906,CL-001,Alena,Šulcová,886004/9753,4099740332/2700,legacy_domestic,STORE-BRAT-01,HPP,hourly,,220,2020-03-24,,True,2025-07-15
E001-00907,CL-001,Věra,Pešková,635423/2781,CZ9162101814544458012152,IBAN,STORE-BRAT-01,HPP,hourly,,295,2023-03-01,,True,2025-11-08
E001-00908,CL-001,Matěj,Svoboda,921015/3489,CZ1103007233016734640355,IBAN,STORE-BRAT-01,HPP,hourly,,165,2016-08-09,,True,2026-04-21
E001-00909,CL-001,Michal,Urban,021010/5520,CZ1220100000005498616466,IBAN,STORE-BRAT-01,HPP,hourly,,225,2020-02-14,,True,2026-06-21
E001-00910,CL-001,Barbora,Urbanová,855723/6684,CZ5655000000009988005106,IBAN,STORE-BRAT-01,HPP,hourly,,260,2023-04-20,,True,2025-08-11
E001-00911,CL-001,Petra,Klimentová,785710/2330,CZ9201000000005890323804,IBAN,STORE-BRAT-01,HPP,hourly,,330,2018-05-01,,True,2026-04-17
E001-00912,CL-001,Barbora,Králová,665713/1678,CZ9855009533360563278700,IBAN,STORE-BRAT-01,HPP,hourly,,320,2023-09-17,,True,2025-08-30
E001-00913,CL-001,Martin,Bezděk,990703/8947,6429437548/5500,legacy_domestic,STORE-BRAT-01,HPP,hourly,,330,2020-11-23,,True,2025-07-15
E001-00914,CL-001,Jana,Šebestová,815907/6795,CZ4327000000004380920310,IBAN,STORE-BRAT-01,HPP,hourly,,190,2023-03-30,,True,2025-10-01
E001-00915,CL-001,Jan,Krejčí,891218/3054,CZ0308000000000631542339,IBAN,STORE-BRAT-01,HPP,hourly,,245,2020-07-04,,True,2026-05-03
E001-00916,CL-001,Václav,Hlaváček,690805/4257,CZ1508000000005675298556,IBAN,STORE-BRAT-01,HPP,hourly,,325,2022-04-12,,True,2026-01-13
E001-00917,CL-001,Jiří,Růžička,860228/1768,CZ9455000000005401857711,IBAN,STORE-BRAT-01,HPP,hourly,,310,2017-01-11,,True,2026-05-30
E001-00918,CL-001,Zuzana,Novotná,645904/4460,3024585365/0800,legacy_domestic,STORE-BRAT-01,DPČ,hourly,,160,2017-04-20,,True,2025-07-15
E001-00919,CL-001,Věra,Dudová,066019/8525,CZ4220100000001524811300,IBAN,STORE-BRAT-01,DPČ,hourly,,275,2020-12-09,,True,2025-10-10
E001-00920,CL-001,Tomáš,Bureš,870615/4951,CZ7203000000009154903121,IBAN,STORE-BRAT-01,HPP,hourly,,250,2017-10-18,,True,2026-05-18
E001-00921,CL-001,Veronika,Burešová,665319/4564,CZ7327000000001698035085,IBAN,STORE-BRAT-02,HPP,hourly,,240,2024-01-16,,True,2026-05-23
E001-00922,CL-001,Anna,Zemanová,815703/5317,CZ0220100000008578488575,IBAN,STORE-BRAT-02,DPČ,hourly,,250,2022-08-20,,True,2026-05-24
E001-00923,CL-001,Miroslava,Pokorná,005902/4377,CZ3008000000004297986071,IBAN,STORE-BRAT-02,HPP,hourly,,330,2021-08-02,,True,2026-03-03
E001-00924,CL-001,Radka,Bártová,766113/9105,CZ5806000000007050709460,IBAN,STORE-BRAT-02,HPP part-time,hourly,,200,2011-07-21,,True,2026-06-14
E001-00925,CL-001,Lenka,Vávrová,915413/6277,CZ9501000000000480483206,IBAN,STORE-BRAT-02,DPČ,hourly,,255,2020-11-15,,True,2026-01-05
E001-00926,CL-001,Jiří,Slavík,630724/5610,CZ4508005376267812690662,IBAN,STORE-BRAT-02,DPP,hourly,,270,2022-11-23,,True,2025-10-03
E001-00927,CL-001,Petra,Marková,665904/5093,CZ1162100000000712135524,IBAN,STORE-BRAT-02,HPP,hourly,,290,2025-04-02,,True,2025-10-17
E001-00928,CL-001,Šárka,Sovová,765908/8962,CZ1162100000009075106730,IBAN,STORE-BRAT-02,HPP,hourly,,165,2016-12-13,,True,2026-04-07
E001-00929,CL-001,Anna,Šindelářová,965803/3347,CZ6403009619165052378346,IBAN,STORE-BRAT-02,HPP,hourly,,225,2019-04-08,,True,2025-10-21
E001-00930,CL-001,Ivana,Zajícová,065504/6544,CZ9762100000009539782906,IBAN,STORE-BRAT-02,HPP,hourly,,255,2019-10-29,,True,2026-03-03
E001-00931,CL-001,Kateřina,Dvořáková,685316/4375,CZ2430300000000445905848,IBAN,STORE-BRAT-02,HPP,hourly,,195,2024-08-13,,True,2025-08-02
E001-00932,CL-001,Martin,Tomek,041111/2400,CZ0730300000008601119462,IBAN,STORE-BRAT-02,HPP,hourly,,185,2016-06-20,,True,2026-05-17
E001-00933,CL-001,Tereza,Hejduková,055620/9214,CZ4506000000009182056259,IBAN,STORE-BRAT-02,DPČ,hourly,,180,2017-12-29,,True,2026-07-27
E001-00934,CL-001,Markéta,Vlčková,645406/6899,CZ1403000000000115786796,IBAN,STORE-BRAT-02,HPP,hourly,,245,2018-03-03,,True,2026-07-16
E001-00935,CL-001,Veronika,Černá,066105/1446,CZ6620100000006407935495,IBAN,STORE-BRAT-02,HPP,hourly,,260,2022-05-07,,True,2026-06-01
E001-00936,CL-001,Eva,Burešová,776225/9295,CZ9755000000003743978083,IBAN,STORE-BRAT-02,HPP,hourly,,210,2022-06-14,,True,2025-11-04
E001-00937,CL-001,Pavel,Němec,671118/4926,CZ0601000000006259104123,IBAN,STORE-BRAT-02,HPP,hourly,,180,2023-03-28,,True,2025-11-16
E001-00938,CL-001,Michaela,Tichá,665712/7156,CZ3203000000007766918716,IBAN,STORE-BRAT-02,HPP,hourly,,205,2019-12-20,,True,2025-11-28
E001-00939,CL-001,Michaela,Dvořáková,925204/4543,CZ5927000000009176398650,IBAN,STORE-BRAT-02,HPP,hourly,,210,2011-10-18,,True,2026-03-09
E001-00940,CL-001,Monika,Černá,926215/8758,CZ9262100000000780795710,IBAN,STORE-BRAT-02,DPČ,hourly,,225,2017-10-21,,True,2026-05-17
E001-00941,CL-001,Ivana,Čermáková,815302/1989,CZ5930306735310707548429,IBAN,STORE-BRAT-02,HPP,hourly,,180,2014-03-17,,True,2026-04-21
E001-00942,CL-001,Hana,Hájková,685413/3283,CZ1708000000003680737669,IBAN,STORE-BRAT-02,HPP,hourly,,235,2016-08-10,,True,2025-09-11
E001-00943,CL-001,Iveta,Vlková,795709/9624,CZ8855000000008671595511,IBAN,STORE-BRAT-02,HPP,hourly,,290,2019-11-22,,True,2025-07-31
E001-00944,CL-001,Jana,Němcová,945417/8231,CZ9501000000001488964076,IBAN,STORE-BRAT-02,HPP part-time,hourly,,335,2010-07-02,,True,2026-03-27
E001-00945,CL-001,Václav,Marek,720225/6815,CZ6606000808104051167593,IBAN,STORE-BRAT-02,HPP,hourly,,165,2019-06-11,,True,2026-03-12
E001-00946,CL-001,David,Procházka,830905/8112,526890985/2010,legacy_domestic,STORE-BRAT-02,HPP,hourly,,265,2014-08-24,,True,2025-07-15
E001-00947,CL-001,Miroslav,Pekař,630505/1836,CZ3006000000005001401731,IBAN,STORE-BRAT-02,HPP,hourly,,315,2012-10-15,,True,2026-03-23
E001-00948,CL-001,Eva,Černá,885123/9670,CZ0906000000008653683163,IBAN,STORE-BRAT-02,HPP,hourly,,310,2024-01-08,,True,2025-09-19
E001-00949,CL-001,Vojtěch,Doubek,870525/3105,CZ3620105991461474540927,IBAN,STORE-BRAT-02,DPČ,hourly,,275,2026-02-20,,True,2026-06-23
E001-00950,CL-001,Hana,Dvořáková,735302/6743,CZ8162100000007429757617,IBAN,STORE-BRAT-02,HPP,hourly,,170,2016-01-16,,True,2026-06-26
E001-00951,CL-001,Kateřina,Soukupová,936001/8884,CZ8530301118771912696537,IBAN,STORE-BRAT-02,HPP,hourly,,245,2017-03-01,,True,2025-08-21
E001-00952,CL-001,Hana,Tichá,945810/4395,CZ2027000000007538204861,IBAN,STORE-BRAT-02,HPP,hourly,,235,2024-02-10,,True,2025-09-29
E001-00953,CL-001,Radka,Rezková,855801/4747,CZ8430300000005694662553,IBAN,STORE-BRAT-03,HPP,hourly,,220,2024-02-16,,True,2026-06-05
E001-00954,CL-001,Jan,Marek,660508/7417,CZ4427000000003832090315,IBAN,STORE-BRAT-03,HPP,hourly,,330,2023-01-14,,True,2025-10-15
E001-00955,CL-001,Lenka,Jelínková,016118/7293,CZ9155000000006914529115,IBAN,STORE-BRAT-03,HPP,hourly,,335,2022-03-21,,True,2025-12-31
E001-00956,CL-001,Iveta,Novotná,985809/4789,CZ7630300000006810954411,IBAN,STORE-BRAT-03,DPP,hourly,,275,2019-03-14,,True,2025-12-14
E001-00957,CL-001,Ludmila,Kučerová,725813/4918,CZ6120100000006096577322,IBAN,STORE-BRAT-03,HPP,hourly,,335,2019-09-05,,True,2025-09-13
E001-00958,CL-001,Roman,Fiala,030713/2173,CZ7401000000001833193010,IBAN,STORE-BRAT-03,HPP,hourly,,260,2012-03-24,,True,2026-03-12
E001-00959,CL-001,Lenka,Foltýnová,815223/1035,CZ1755000000009497515608,IBAN,STORE-BRAT-03,HPP,hourly,,220,2015-03-26,,True,2026-08-06
E001-00960,CL-001,Josef,Šebesta,051113/4123,CZ0730303804139985597902,IBAN,STORE-BRAT-03,HPP,hourly,,175,2014-01-05,,True,2026-05-30
E001-00961,CL-001,Jan,Pospíšil,680711/4199,CZ8355000000001284197239,IBAN,STORE-BRAT-03,HPP,hourly,,160,2018-02-23,,True,2026-05-29
E001-00962,CL-001,Lucie,Kolářová,986207/3314,CZ5406000000004973218725,IBAN,STORE-BRAT-03,HPP part-time,hourly,,195,2024-06-08,,True,2026-06-27
E001-00963,CL-001,Pavel,Fiala,690208/4770,CZ0303000000009390739881,IBAN,STORE-BRAT-03,DPČ,hourly,,275,2019-07-03,,True,2026-04-04
E001-00964,CL-001,Kateřina,Nováková,775216/4609,CZ9062100000004899763782,IBAN,STORE-BRAT-03,HPP,hourly,,290,2024-06-23,,True,2025-11-01
E001-00965,CL-001,Jana,Horáková,935620/8520,CZ0801000000005783422392,IBAN,STORE-BRAT-03,DPČ,hourly,,250,2023-08-20,,True,2025-12-26
E001-00966,CL-001,Tereza,Procházková,726019/4144,CZ8427000000009952965165,IBAN,STORE-BRAT-03,DPP,hourly,,275,2011-02-14,,True,2026-06-15
E001-00967,CL-001,Patrik,Černý,990306/4538,CZ9127000000001798265540,IBAN,STORE-BRAT-03,HPP,hourly,,275,2019-12-02,,True,2025-12-01
E001-00968,CL-001,Zdeňka,Vlčková,066218/3005,CZ7862100000000151972122,IBAN,STORE-BRAT-03,DPP,hourly,,285,2020-07-29,,True,2025-07-26
E001-00969,CL-001,Michaela,Bláhová,915818/8241,CZ2030300000004384088460,IBAN,STORE-BRAT-03,HPP,hourly,,160,2017-05-23,,True,2025-10-13
E001-00970,CL-001,Radka,Kroupová,715202/9441,CZ6408000000009747028844,IBAN,STORE-BRAT-03,DPP,hourly,,330,2017-04-01,,True,2025-12-13
E001-00971,CL-001,Miroslav,Šťastný,650109/6015,CZ7430300000003330621413,IBAN,STORE-BRAT-03,HPP,hourly,,180,2010-10-11,,True,2026-03-25
E001-00972,CL-001,František,Brož,900620/8075,CZ9808004095149057977199,IBAN,STORE-BRAT-03,HPP part-time,hourly,,305,2016-10-01,,True,2025-10-23
E001-00973,CL-001,Iveta,Bartáková,955504/5231,CZ1927000000000500677369,IBAN,STORE-BRAT-03,HPP,hourly,,255,2015-05-22,,True,2026-03-16
E001-00974,CL-001,Pavel,Navrátil,841018/1811,CZ4006003499756564368032,IBAN,STORE-BRAT-03,DPČ,hourly,,200,2019-06-02,,True,2026-04-05
E001-00975,CL-001,Lenka,Veselá,815912/3589,CZ3462100000004451326709,IBAN,STORE-BRAT-03,HPP,hourly,,275,2016-09-13,,True,2025-11-01
E001-00976,CL-001,Jitka,Vondrová,756121/4405,CZ1155000000003353203491,IBAN,STORE-BRAT-03,HPP part-time,hourly,,200,2022-11-30,,True,2026-05-17
E001-00977,CL-001,Eva,Burešová,815326/5779,CZ3362100000005829238499,IBAN,STORE-BRAT-03,DPČ,hourly,,320,2022-04-29,,True,2025-09-14
E001-00978,CL-001,Tomáš,Bezděk,980414/6915,CZ7803000000005225018532,IBAN,STORE-BRAT-03,HPP,hourly,,275,2022-09-30,,True,2026-04-17
E001-00979,CL-001,Petra,Jandová,995221/4061,CZ2527000000004400168635,IBAN,STORE-BRAT-03,HPP,hourly,,215,2020-12-29,,True,2026-06-09
E001-00980,CL-001,Martina,Novotná,916015/8356,CZ7908000000007744328356,IBAN,STORE-BRAT-03,DPČ,hourly,,265,2022-11-23,,True,2026-06-13
E001-00981,CL-001,Lenka,Zemanová,795602/9178,CZ8230300000009895655668,IBAN,STORE-KOSIC-01,HPP,hourly,,195,2023-11-07,,True,2026-04-07
E001-00982,CL-001,Pavel,Kohout,880204/3030,CZ9062100000006701522098,IBAN,STORE-KOSIC-01,HPP,hourly,,300,2020-07-29,,True,2025-10-23
E001-00983,CL-001,Hana,Pospíšilová,835504/2086,CZ8701005627788156420442,IBAN,STORE-KOSIC-01,DPP,hourly,,240,2024-08-12,,True,2026-04-21
E001-00984,CL-001,Milan,Procházka,750714/9929,CZ4506000000007729124978,IBAN,STORE-KOSIC-01,HPP,hourly,,255,2025-03-13,,True,2026-07-10
E001-00985,CL-001,Stanislav,Kopecký,910927/6986,CZ5320100000003822942474,IBAN,STORE-KOSIC-01,HPP,hourly,,295,2024-01-19,,True,2026-07-05
E001-00986,CL-001,Zdeněk,Křeček,830918/7315,CZ6427000000002812268621,IBAN,STORE-KOSIC-01,DPP,hourly,,220,2015-03-17,,True,2026-05-24
E001-00987,CL-001,Tereza,Černá,676212/5875,CZ9527000000006174966578,IBAN,STORE-KOSIC-01,HPP,hourly,,330,2024-12-22,,True,2025-08-02
E001-00988,CL-001,Tomáš,Ševčík,870612/9236,CZ5120102884702574161119,IBAN,STORE-KOSIC-01,HPP,hourly,,280,2015-09-26,,True,2026-03-13
E001-00989,CL-001,Petr,Kříž,861215/1200,CZ9008000000006603819133,IBAN,STORE-KOSIC-01,HPP,hourly,,305,2012-12-31,,True,2026-04-29
E001-00990,CL-001,Michaela,Špačková,625119/2730,CZ8355000000006170759352,IBAN,STORE-KOSIC-01,HPP,hourly,,315,2018-06-18,,True,2026-01-05
E001-00991,CL-001,Tereza,Doležalová,955612/5077,CZ2808005364646434953795,IBAN,STORE-KOSIC-01,HPP,hourly,,335,2018-02-08,,True,2025-12-31
E001-00992,CL-001,Šárka,Pekařová,985906/2430,CZ0727003157001155036450,IBAN,STORE-KOSIC-01,HPP,hourly,,295,2020-06-22,,True,2026-02-12
E001-00993,CL-001,Jaroslava,Bartošová,996221/3921,CZ8555000000003675097920,IBAN,STORE-KOSIC-01,HPP,hourly,,305,2022-01-09,,True,2025-10-16
E001-00994,CL-001,Ludmila,Kratochvílová,915709/9176,CZ6620100000002803382321,IBAN,STORE-KOSIC-01,HPP,hourly,,260,2016-04-03,,True,2026-05-14
E001-00995,CL-001,Hana,Beránková,676214/1457,CZ5962100000008091590080,IBAN,STORE-KOSIC-01,HPP,hourly,,265,2021-01-22,,True,2026-01-18
E001-00996,CL-001,Simona,Svobodová,995212/3068,CZ3627004543112702600798,IBAN,STORE-KOSIC-01,HPP,hourly,,180,2023-10-26,,True,2026-06-27
E001-00997,CL-001,Martina,Růžičková,636122/1407,CZ1262100000003889502717,IBAN,STORE-KOSIC-01,HPP part-time,hourly,,265,2020-03-24,,True,2025-10-23
E001-00998,CL-001,Pavel,Hlaváček,751124/7891,CZ7501001839582902532124,IBAN,STORE-KOSIC-01,HPP,hourly,,195,2022-08-21,,True,2026-05-28
E001-00999,CL-001,Petra,Hájková,855506/5162,CZ1927007958010020744982,IBAN,STORE-KOSIC-01,HPP,hourly,,220,2022-04-12,,True,2025-08-10
E001-01000,CL-001,Lucie,Poláková,925623/9120,CZ1127000000002942468504,IBAN,STORE-KOSIC-01,HPP,hourly,,180,2020-08-05,,True,2025-11-26
E001-01001,CL-001,Marek,Kolář,991027/4861,CZ1103000000004178385373,IBAN,STORE-KOSIC-01,HPP,hourly,,315,2019-06-25,,True,2026-04-15
E001-01002,CL-001,Lenka,Procházková,845626/2530,CZ2455000000004261912061,IBAN,STORE-KOSIC-01,HPP,hourly,,230,2011-11-17,,True,2025-11-02
E001-01003,CL-001,Miroslava,Říhová,996219/1514,CZ8801000000006368605462,IBAN,STORE-KOSIC-01,HPP part-time,hourly,,285,2010-12-05,,True,2026-06-09
E001-01004,CL-001,Lucie,Čermáková,895710/8955,CZ2562102332179351233017,IBAN,STORE-KOSIC-01,HPP part-time,hourly,,190,2022-07-30,,True,2026-04-27
E001-01005,CL-001,Věra,Fialová,906105/3065,CZ3827000000007818962404,IBAN,STORE-KOSIC-01,HPP,hourly,,225,2023-10-26,,True,2026-04-20
E001-01006,CL-001,Veronika,Jandáková,945816/9144,CZ3908006091922717488554,IBAN,STORE-KOSIC-01,HPP,hourly,,170,2011-04-03,,True,2026-05-03
E001-01007,CL-001,Lenka,Kvasničková,855122/5601,CZ8720100985017479200572,IBAN,STORE-KOSIC-01,HPP,hourly,,300,2023-10-06,,True,2025-10-12
E001-01008,CL-001,Aleš,Zítka,851110/7557,CZ1727000000002281226574,IBAN,STORE-KOSIC-01,HPP,hourly,,190,2016-04-21,,True,2025-09-18
E001-01009,CL-001,Monika,Veselá,976223/1428,CZ9627000000003800018948,IBAN,STORE-KOSIC-01,HPP part-time,hourly,,235,2019-08-06,,True,2025-11-09
E001-01010,CL-001,Renata,Klimentová,906214/8620,CZ4101000667442929412716,IBAN,STORE-KOSIC-01,HPP,hourly,,170,2025-04-28,,True,2026-08-07
E001-01011,CL-001,Roman,Mareš,701105/5346,CZ2508000000000464807770,IBAN,STORE-KOSIC-01,HPP,hourly,,280,2018-09-07,,True,2026-07-25
E001-01012,CL-001,Anna,Kadlečková,956227/7037,CZ3208006130497771558019,IBAN,STORE-KOSIC-01,HPP,hourly,,250,2015-12-27,,True,2025-12-04
E001-01013,CL-001,Martina,Křečková,785116/6252,CZ2655007649288591700256,IBAN,STORE-KOSIC-01,HPP,hourly,,235,2020-04-22,,True,2025-08-12
E001-01014,CL-001,Simona,Procházková,755103/9647,793844-3016662501/3030,legacy_domestic,STORE-KOSIC-01,HPP,hourly,,295,2023-05-13,,True,2025-07-15
E001-01015,CL-001,Kateřina,Soukupová,686221/4759,CZ0930300000007701822726,IBAN,STORE-ZILIN-01,HPP,hourly,,175,2011-11-09,,True,2025-09-06
E001-01016,CL-001,Jiří,Vrána,040321/4977,CZ1703000000006776067963,IBAN,STORE-ZILIN-01,HPP,hourly,,235,2013-10-18,,True,2026-05-31
E001-01017,CL-001,Jitka,Černá,886126/3617,CZ3508000000007643253111,IBAN,STORE-ZILIN-01,HPP,hourly,,195,2012-12-05,,True,2025-08-15
E001-01018,CL-001,František,Čech,040721/6271,CZ5720100000001874766563,IBAN,STORE-ZILIN-01,HPP,hourly,,250,2021-02-27,,True,2026-06-19
E001-01019,CL-001,Hana,Kopecká,655203/8057,CZ5830300000004550327637,IBAN,STORE-ZILIN-01,HPP,hourly,,255,2024-06-25,,True,2025-08-14
E001-01020,CL-001,Nikola,Kadlečková,655103/6225,CZ4820100000005410035515,IBAN,STORE-ZILIN-01,HPP,hourly,,240,2021-09-16,,True,2025-09-15
E001-01021,CL-001,Miroslav,Pospíšil,860427/5009,CZ3403000000005355024544,IBAN,STORE-ZILIN-01,DPČ,hourly,,195,2009-07-04,,True,2025-08-11
E001-01022,CL-001,Věra,Kolářová,796021/2812,CZ0227000000000093277384,IBAN,STORE-ZILIN-01,HPP,hourly,,215,2024-07-24,,True,2026-07-17
E001-01023,CL-001,Josef,Bláha,700607/4348,CZ6055000000001943321965,IBAN,STORE-ZILIN-01,HPP part-time,hourly,,265,2016-12-15,,True,2025-07-21
E001-01024,CL-001,Anna,Špačková,765721/3600,CZ0701000000005828981079,IBAN,STORE-ZILIN-01,HPP,hourly,,290,2023-04-25,,True,2026-05-20
E001-01025,CL-001,Martina,Musilová,025803/9249,CZ3330303277760406996118,IBAN,STORE-ZILIN-01,HPP part-time,hourly,,300,2020-02-18,,True,2026-03-08
E001-01026,CL-001,Jitka,Novotná,655816/7334,CZ6401000000000903526954,IBAN,STORE-ZILIN-01,HPP,hourly,,315,2016-07-25,,True,2026-07-01
E001-01027,CL-001,Anna,Hájková,775723/7451,CZ9127001790951207260092,IBAN,STORE-ZILIN-01,HPP,hourly,,260,2022-05-30,,True,2026-04-27
E001-01028,CL-001,Jiří,Novák,620924/4560,CZ8327005585541941469389,IBAN,STORE-ZILIN-01,DPP,hourly,,250,2022-04-26,,True,2025-12-19
E001-01029,CL-001,Hana,Vaculíková,695619/2819,CZ5420104520370088611955,IBAN,STORE-ZILIN-01,HPP,hourly,,280,2017-01-25,,True,2026-02-10
E001-01030,CL-001,Helena,Urbanová,655424/7690,CZ7603000000000572387572,IBAN,STORE-ZILIN-01,HPP,hourly,,240,2015-04-21,,True,2026-05-27
E001-01031,CL-001,Ivana,Fialová,675910/9199,CZ8330300000001212421193,IBAN,STORE-ZILIN-01,HPP,hourly,,210,2015-11-06,,True,2026-06-17
E001-01032,CL-001,Petra,Blažková,875201/9327,CZ2762102534659952727132,IBAN,STORE-ZILIN-01,HPP,hourly,,220,2016-09-11,,True,2026-04-11
E001-01033,CL-001,Lenka,Malá,735413/8185,CZ1808000000004254631361,IBAN,STORE-ZILIN-01,HPP,hourly,,225,2021-08-25,,True,2026-08-05
E001-01034,CL-001,Helena,Svobodová,986218/2030,CZ9062103651347995823543,IBAN,STORE-ZILIN-01,HPP,hourly,,295,2012-03-02,,True,2026-06-04
E001-01035,CL-001,Jana,Vaněková,626102/4447,CZ6006008745023674942221,IBAN,STORE-ZILIN-01,HPP,hourly,,225,2018-05-26,,True,2026-06-27
E001-01036,CL-001,Pavel,Svoboda,720703/6958,9654800705/5500,legacy_domestic,STORE-ZILIN-01,HPP part-time,hourly,,255,2020-03-27,,True,2025-07-15
